STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,mot_nrg,Motor energy,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,FR,France,2021,,403329,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,FR,France,2022,,595858,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,FR,France,2023,,868138,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,FR,France,2024,,1132210,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,IT,Italy,2015,,4584,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,IT,Italy,2016,,5743,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,IT,Italy,2017,,7560,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,IT,Italy,2018,,12156,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,IT,Italy,2019,,22728,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,IT,Italy,2020,,53079,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,IT,Italy,2021,,118034,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,IT,Italy,2022,,158131,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,IT,Italy,2023,,219540,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,IT,Italy,2024,,279607,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,NL,Netherlands,2015,,9962,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,NL,Netherlands,2016,,13709,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,NL,Netherlands,2017,,21842,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,NL,Netherlands,2018,,44581,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,NL,Netherlands,2019,,106232,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,NL,Netherlands,2020,,173797,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,NL,Netherlands,2021,,245091,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,NL,Netherlands,2022,,330113,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,NL,Netherlands,2023,,444669,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,NL,Netherlands,2024,,569144,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,UK,United Kingdom,2015,,24683,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,UK,United Kingdom,2016,,33434,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,UK,United Kingdom,2017,,41218,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,UK,United Kingdom,2018,,55335,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,UK,United Kingdom,2021,,374598,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,UK,United Kingdom,2022,,620632,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,UK,United Kingdom,2023,,916576,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC,Electricity,UK,United Kingdom,2024,,1266421,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,DE,Germany,2017,,10336,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,DE,Germany,2018,,24503,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,DE,Germany,2019,,81776,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,DE,Germany,2020,,180372,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,DE,Germany,2021,,305908,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,DE,Germany,2022,,415358,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,DE,Germany,2023,,565992,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,DE,Germany,2024,,692054,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,ES,Spain,2015,,1061,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,ES,Spain,2016,,1168,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,ES,Spain,2017,,1303,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,ES,Spain,2018,,2574,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,ES,Spain,2019,,17446,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,ES,Spain,2020,,42866,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,ES,Spain,2021,,79462,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,ES,Spain,2022,,111029,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,ES,Spain,2023,,151031,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,ES,Spain,2024,,192829,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,FR,France,2015,,50944,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,FR,France,2016,,55045,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,FR,France,2017,,55255,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,FR,France,2018,,56030,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,FR,France,2019,,65400,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,FR,France,2020,,87623,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,FR,France,2021,,124310,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,FR,France,2022,,147936,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,FR,France,2023,,166501,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,FR,France,2024,,176378,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,IT,Italy,2015,,2967,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,IT,Italy,2016,,3332,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,IT,Italy,2017,,3405,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,IT,Italy,2018,,4705,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,IT,Italy,2019,,18359,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,IT,Italy,2020,,40860,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,IT,Italy,2021,,104488,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,IT,Italy,2022,,172280,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,IT,Italy,2023,,224377,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,IT,Italy,2024,,315465,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,NL,Netherlands,2015,,10298,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,NL,Netherlands,2016,,9261,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,NL,Netherlands,2017,,7427,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,NL,Netherlands,2018,,6607,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,NL,Netherlands,2019,,6391,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,NL,Netherlands,2020,,6645,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,NL,Netherlands,2021,,6963,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,NL,Netherlands,2022,,7826,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,NL,Netherlands,2023,,7754,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,NL,Netherlands,2024,,7906,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,UK,United Kingdom,2015,,9531,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,UK,United Kingdom,2016,,10835,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,UK,United Kingdom,2017,,10464,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,UK,United Kingdom,2018,,10075,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,UK,United Kingdom,2021,,56140,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,UK,United Kingdom,2022,,81044,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,UK,United Kingdom,2023,,95632,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_HYB,Hybrid diesel-electric,UK,United Kingdom,2024,,108499,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,DE,Germany,2017,,1840,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,DE,Germany,2018,,1810,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,DE,Germany,2019,,8918,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,DE,Germany,2020,,29846,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,DE,Germany,2021,,49822,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,DE,Germany,2022,,62162,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,DE,Germany,2023,,63918,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,DE,Germany,2024,,71252,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,ES,Spain,2015,,27,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,ES,Spain,2016,,32,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,ES,Spain,2017,,45,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,ES,Spain,2018,,57,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,ES,Spain,2019,,149,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,ES,Spain,2020,,1413,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,ES,Spain,2021,,3600,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,ES,Spain,2022,,5792,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,ES,Spain,2023,,7791,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,ES,Spain,2024,,13023,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,FR,France,2015,,588,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,FR,France,2016,,773,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,FR,France,2017,,1025,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,FR,France,2018,,1220,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,FR,France,2019,,1867,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,FR,France,2020,,4052,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,FR,France,2021,,11271,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,FR,France,2022,,17219,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,FR,France,2023,,21160,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,FR,France,2024,,26945,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,IT,Italy,2015,,52,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,IT,Italy,2023,,37896,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,IT,Italy,2024,,43011,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,NL,Netherlands,2015,,14441,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,NL,Netherlands,2016,,17117,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,NL,Netherlands,2017,,17378,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,NL,Netherlands,2018,,15247,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,NL,Netherlands,2019,,13387,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,NL,Netherlands,2020,,12060,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,NL,Netherlands,2021,,12534,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,NL,Netherlands,2022,,11648,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,NL,Netherlands,2023,,11266,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,NL,Netherlands,2024,,10622,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,UK,United Kingdom,2017,,1419,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,UK,United Kingdom,2018,,1613,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,UK,United Kingdom,2021,,9045,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,UK,United Kingdom,2022,,10936,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,UK,United Kingdom,2023,,10812,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_DIE_PI,Plug-in hybrid diesel-electric  ,UK,United Kingdom,2024,,10311,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,DE,Germany,2017,,181885,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,DE,Germany,2018,,249845,,,,,
dataflow,ESTAT:ROAD_EQS_CARPDA(1.0),"Passenger cars, by type of motor energy",A,Annual,NR,Number,ELC_PET_HYB,Hybrid electric-petrol,DE,Germany,2019,,365373,,,,,
