FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_TIME_PERIOD,Tempo (NOTE_TIME_PERIOD),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
A,Annuale,005005,Asti,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2024,0.912,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,006003,Alessandria,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2022,0.837,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,006003,Alessandria,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2023,0.832,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,006003,Alessandria,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2024,0.822,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,096004,Biella,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2022,0.917,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,096004,Biella,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2023,0.916,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,096004,Biella,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2024,0.901,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,103072,Verbania,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2022,0.931,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,103072,Verbania,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2023,0.93,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,103072,Verbania,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2024,0.916,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,007003,Aosta,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2022,0.924,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,007003,Aosta,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2023,0.912,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,007003,Aosta,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2024,0.896,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,008031,Imperia,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2022,1.02,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,008031,Imperia,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2023,1.017,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,008031,Imperia,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2024,1.017,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,009056,Savona,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2022,0.925,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,009056,Savona,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2023,0.927,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,009056,Savona,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2024,0.922,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,010025,Genova,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2022,0.787,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,010025,Genova,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2023,0.779,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,010025,Genova,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2024,0.769,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,011015,La Spezia,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2022,0.796,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
A,Annuale,011015,La Spezia,FOSDRIVEHIC,Veicoli alimentati a combustibili fossili - per abitante,2023,0.791,,,,,TIPO_DATO_AMB__FOSDRIVEHIC_N1,'L"'indicatore è calcolato per il totale dei veicoli dotati di motore a combustione interna (benzina, gasolio, metano, GPL, bi-fuel), esclusi i veicoli ibridi elettrici.',,,,,,,,
